Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,Cash Discount,Cigna,First Health,Humana Medicare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Pardee Hospital","HC EXC BENIGN LESION S/N/H/EX/G 0.5 CM OR LESS","11420","$1,367.00","$623.35","$1,281.30","$792.86","$1,204.43","$715.90","$820.20","$623.35","$1,134.61","$1,180.81","$1,239.85","$762.79","$1,273.11","$0.00","$1,281.30","$1,180.81"
"Pardee Hospital","HC EXC  BENIGN LES  S/N/H/EX/G 1.1-2.0CM","11422","$1,487.00","$678.07","$1,338.67","$862.46","$1,204.43","$778.74","$892.20","$678.07","$1,234.21","$1,274.93","$1,338.67","$829.75","$1,273.11","$0.00","$1,281.30","$1,274.93"
"Pardee Hospital","HC EXC  BENIGN LES  S/N/H/EX/G 2.1-3CM","11423","$1,606.00","$732.34","$1,338.67","$931.48","$1,300.42","$841.06","$963.60","$732.34","$1,332.98","$1,180.81","$1,338.67","$896.15","$1,274.93","$0.00","$1,281.30","$1,274.93"
"Pardee Hospital","HC EXC  BENIGN LES  S/N/H/EX/G 3.1-4CM","11424","$2,230.00","$1,016.88","$1,850.90","$1,293.40","$0.00","$1,167.85","$1,338.00","$1,016.88","$1,850.90","$0.00","$0.00","$1,244.34","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EXC BENIGN LESION F/E/E/N/L/MM 0.5 OR LESS","11440","$680.00","$310.08","$594.93","$394.40","$577.93","$356.12","$408.00","$310.08","$564.40","$566.60","$594.93","$379.44","$0.00","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC BENIGN LES F/E/E/N/L/MM 0.6- 1 CM","11441","$700.00","$319.20","$594.93","$406.00","$577.93","$366.59","$420.00","$319.20","$581.00","$566.60","$594.93","$390.60","$565.80","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC BENIGN LES F/E/E/N/L/MM 1.1 - 2 CM","11442","$1,189.00","$524.78","$986.87","$689.62","$577.93","$622.68","$713.40","$542.18","$986.87","$524.78","$594.93","$663.46","$566.60","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC BENIGN LES F/E/E/N/L/MM 3.1 - 4 CM","11444","$1,600.00","$729.60","$1,328.00","$928.00","$0.00","$837.92","$960.00","$729.60","$1,328.00","$0.00","$0.00","$892.80","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 0.5 OR LESS","11600","$680.00","$310.08","$594.93","$394.40","$577.93","$356.12","$408.00","$310.08","$564.40","$566.60","$594.93","$379.44","$0.00","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 0.6 - 1 CM","11601","$700.00","$319.20","$581.00","$406.00","$535.27","$366.59","$420.00","$319.20","$581.00","$524.78","$551.02","$390.60","$566.60","$0.00","$569.43","$524.78"
"Pardee Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 1.1 - 2 CM","11602","$800.00","$274.87","$664.00","$464.00","$330.11","$418.96","$480.00","$364.80","$664.00","$274.87","$0.00","$446.40","$296.77","$0.00","$298.26","$323.63"
"Pardee Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 2.1 - 3 CM","11603","$1,000.00","$456.00","$830.00","$580.00","$535.27","$523.70","$600.00","$456.00","$830.00","$524.78","$594.93","$558.00","$566.60","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 3.1 - 4 CM","11604","$1,500.00","$566.60","$1,245.00","$870.00","$577.93","$785.55","$900.00","$684.00","$1,245.00","$566.60","$594.93","$837.00","$566.60","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L OVER 4 CM","11606","$1,852.00","$844.51","$1,537.16","$1,074.16","$1,300.42","$969.89","$1,111.20","$844.51","$1,537.16","$1,274.93","$1,338.67","$1,033.42","$1,274.93","$0.00","$1,281.30","$1,274.93"
"Pardee Hospital","HC EXC MALIG LESION S/N/H/F/G 0.5 OR LESS","11620","$1,367.00","$623.35","$1,134.61","$792.86","$0.00","$715.90","$820.20","$623.35","$1,134.61","$0.00","$0.00","$762.79","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EXC MALIGNANT LESION S/N/H/F/G 0.6 TO 1.0 CM","11621","$1,400.00","$566.60","$1,162.00","$812.00","$577.93","$733.18","$840.00","$638.40","$1,162.00","$566.60","$594.93","$781.20","$0.00","$0.00","$569.43","$566.60"
"Pardee Hospital","HC EXC MALIGNANT LESION S/N/H/F/G 2.1 TO 3.0 CM","11623","$2,530.00","$1,153.68","$2,099.90","$1,467.40","$1,418.13","$1,324.96","$1,518.00","$1,153.68","$2,099.90","$1,390.32","$0.00","$1,411.74","$0.00","$0.00","$1,281.30","$1,390.32"
"Pardee Hospital","HC EXC MALIGNANT LESION S/N/H/F/G OVER 4.0 CM","11626","$2,530.00","$1,153.68","$2,099.90","$1,467.40","$0.00","$1,324.96","$1,518.00","$1,153.68","$2,099.90","$0.00","$0.00","$1,411.74","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EX MALIG LESION F/E/E/N/L 0.5 CM OR LESS","11640","$680.00","$310.08","$569.43","$394.40","$535.27","$356.12","$408.00","$310.08","$564.40","$524.78","$551.02","$379.44","$565.80","$0.00","$569.43","$524.78"
"Pardee Hospital","HC EX MALIG LESION F/E/E/N/L 0.6 TO 1.0 CM","11641","$700.00","$319.20","$581.00","$406.00","$0.00","$366.59","$420.00","$319.20","$581.00","$0.00","$0.00","$390.60","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EX MALIG LESION F/E/E/N/L 1.1 TO 2.0 CM","11642","$1,189.00","$542.18","$986.87","$689.62","$0.00","$622.68","$713.40","$542.18","$986.87","$0.00","$0.00","$663.46","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EX MALIG LESION F/E/E/N/L 2.1 TO 3.0 CM","11643","$1,500.00","$107.00","$1,245.00","$870.00","$0.00","$792.45","$900.00","$0.00","$1,245.00","$0.00","$0.00","$837.00","$0.00","$107.00","$0.00","$0.00"
"Pardee Hospital","HC EX MALIG LESION F/E/E/N/L 3.1 TO 4.0 CM","11644","$1,750.00","$798.00","$1,452.50","$1,015.00","$0.00","$916.48","$1,050.00","$798.00","$1,452.50","$0.00","$0.00","$976.50","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EX MALIG LESION F/E/E/N/L OVER 4.0 CM","11646","$2,530.00","$1,153.68","$2,099.90","$1,467.40","$0.00","$1,324.96","$1,518.00","$1,153.68","$2,099.90","$0.00","$0.00","$1,411.74","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC SUBCUTANEOUS HORMONE PELLET IMPLANTATION","11980","$350.00","$159.60","$354.60","$203.00","$344.47","$183.30","$210.00","$159.60","$290.50","$337.72","$354.60","$195.30","$337.72","$0.00","$339.41","$337.72"
"Pardee Hospital","HC SIMPLE REPAIR SUPERFCL WND RPR SC/NK/GEN/EXT 2.6 CM TO 7.5 CM","12002","$517.00","$162.30","$429.11","$299.86","$165.54","$270.75","$310.20","$235.75","$429.11","$162.30","$170.41","$288.49","$162.30","$0.00","$163.11","$162.30"
"Pardee Hospital","HC  SIMPLE REPAIR SUPERFCL WND RPR SC/NK/GEN/EXT 12.6 CM TO 20 CM","12005","$347.00","$158.23","$288.01","$201.26","$0.00","$181.72","$208.20","$158.23","$288.01","$0.00","$0.00","$193.63","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC  SIMPLE REPAIR SUPERFCL WND RPR F/E/E/N/L/MM 2.5 CM OR LESS","12011","$209.00","$107.00","$173.47","$121.22","$153.32","$110.41","$125.40","$0.00","$173.47","$150.32","$157.83","$116.62","$162.07","$107.00","$163.11","$150.32"
"Pardee Hospital","HC  SIMPLE REPAIR SUPERFCL WND RPR F/E/E/N/L/MM 2.6 TO 5.0 CM","12013","$209.00","$95.30","$173.47","$121.22","$0.00","$109.45","$125.40","$95.30","$173.47","$0.00","$0.00","$116.62","$162.07","$0.00","$0.00","$0.00"
"Pardee Hospital","HC  SIMPLE REPAIR SUPERFCL WND RPR F/E/E/N/L/MM 5.1 TO 7.5 CM","12014","$209.00","$95.30","$173.47","$121.22","$0.00","$109.45","$125.40","$95.30","$173.47","$0.00","$0.00","$116.62","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC REPAIR INTERM WOUNDS SCALP, AXILLAE, TRUNK AND/OR EXT (NOT HANDS/FEET) 2.5 CM OR LESS","12031","$347.00","$158.23","$311.61","$201.26","$280.36","$181.72","$208.20","$158.23","$288.01","$296.77","$311.61","$193.63","$296.77","$0.00","$298.26","$296.77"
"Pardee Hospital","HC REPAIR INTERM WOUNDS NECK, HANDS, FEET, AND/OR GENITALIA 2.5 CM OR LESS","12041","$347.00","$158.23","$298.26","$201.26","$280.36","$181.72","$208.20","$158.23","$288.01","$274.87","$288.61","$193.63","$296.35","$0.00","$298.26","$274.87"
"Pardee Hospital","HC REPAIR INTERM WOUNDS NECK, HANDS, FEET, AND/OR GENITALIA 2.6 - 7.5 CM","12042","$385.00","$175.56","$319.55","$223.30","$280.36","$201.62","$231.00","$175.56","$319.55","$274.87","$288.61","$214.83","$0.00","$0.00","$298.26","$274.87"
"Pardee Hospital","HC REPAIR COMPLEX SCALP ARMS AND/OR LEGS 2.6 -7.5 CM","13121","$470.00","$214.32","$390.10","$272.60","$0.00","$246.14","$282.00","$214.32","$390.10","$0.00","$0.00","$262.26","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC APPL SKIN GRAFT T/A/L TOTAL AREA UP TO 100 SQ CM, 1ST 25 SQ CM","15271","$2,140.00","$975.84","$1,776.20","$1,241.20","$1,537.41","$1,120.72","$1,284.00","$975.84","$1,776.20","$1,507.27","$1,582.63","$1,194.12","$1,507.27","$0.00","$1,514.80","$1,507.27"
"Pardee Hospital","HC APPL SKIN GRAFT T/A/L TOTAL AREA UP TO 100 SQ CM, EACH ADDL 25 SQ CM","15272","$407.00","$185.59","$337.81","$236.06","$0.00","$213.15","$244.20","$185.59","$337.81","$0.00","$0.00","$227.11","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA UP TO 100 SQ CM, 1ST 25 SQ CM","15275","$1,584.00","$722.30","$1,674.74","$918.72","$1,584.00","$829.54","$950.40","$722.30","$1,314.72","$1,594.99","$1,674.74","$883.87","$1,583.21","$0.00","$1,514.80","$1,594.99"
"Pardee Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA UP TO 100 SQ CM, EACH ADDL 25 SQ CM","15276","$792.00","$361.15","$657.36","$459.36","$0.00","$414.77","$475.20","$361.15","$657.36","$0.00","$0.00","$441.94","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DESTRUCTION PREMALIGNANT LESIONS 1ST LESION","17000","$200.00","$91.20","$170.41","$116.00","$165.54","$104.74","$120.00","$91.20","$166.00","$162.30","$170.41","$111.60","$162.30","$0.00","$163.11","$162.30"
"Pardee Hospital","HC DESTRUCTION PREMALIGNANT LESIONS 2 - 14 LESIONS, EACH","17003","$34.00","$17.96","$34.00","$19.72","$0.00","$17.96","$20.40","$0.00","$28.22","$0.00","$0.00","$18.97","$0.00","$34.00","$0.00","$0.00"
"Pardee Hospital","HC DESTRUCTION PREMALIGNANT LESIONS 15 OR MORE LESIONS","17004","$350.00","$159.60","$290.50","$203.00","$0.00","$183.30","$210.00","$159.60","$290.50","$0.00","$0.00","$195.30","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CRYOTHERAPY FOR ACNE","17340","$715.00","$326.04","$593.45","$414.70","$0.00","$374.45","$429.00","$326.04","$593.45","$0.00","$0.00","$398.97","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC BX BREAST NEEDLE NO IMAGE","19100","$1,300.00","$592.80","$1,338.67","$754.00","$1,300.00","$680.81","$780.00","$592.80","$1,079.00","$1,274.93","$1,338.67","$725.40","$1,274.93","$0.00","$1,281.30","$1,274.93"
"Pardee Hospital","HC INJ(S) SINGLE TENDON ORIGIN/INSERTION","20551","$326.00","$107.00","$270.58","$189.08","$248.01","$172.23","$195.60","$0.00","$270.58","$243.14","$255.30","$181.91","$243.14","$107.00","$244.36","$243.14"
"Pardee Hospital","HC EXC TUMOR SOFT TISSUE OF ABD WALL SUBFASCIAL LESS THAN 5 CM","22900","$2,500.00","$1,140.00","$2,075.00","$1,450.00","$0.00","$1,309.25","$1,500.00","$1,140.00","$2,075.00","$0.00","$0.00","$1,395.00","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC EXC TUMOR SOFT TISSUE OF UPPER ARM/ELBOW SUBQ LESS THAN 3 CM","24075","$1,626.00","$741.46","$1,349.58","$943.08","$1,300.42","$851.54","$975.60","$741.46","$1,349.58","$1,274.93","$1,338.67","$907.31","$1,274.93","$0.00","$1,281.30","$1,274.93"
"Pardee Hospital","HC STRAPPING UNNA BOOT","29580","$337.00","$52.00","$279.71","$195.46","$126.71","$201.93","$202.20","$52.00","$279.71","$124.22","$130.43","$188.05","$124.22","$235.56","$124.84","$124.22"
"Pardee Hospital","HC APPLICATION MULTILAYER COMPRESSION SYSTEM BELOW KNEED INCLUDING ANKLE & FOOT","29581","$303.00","$52.00","$251.49","$175.74","$126.71","$181.56","$181.80","$52.00","$251.49","$124.22","$130.43","$169.07","$124.22","$211.80","$124.84","$124.22"
"Pardee Hospital","HC PLEURAL DRAIN PERCT W CATH W/O IMAGE","32556","$1,450.00","$809.10","$1,203.50","$841.00","$0.00","$868.84","$870.00","$0.00","$1,203.50","$0.00","$0.00","$809.10","$0.00","$1,013.55","$0.00","$0.00"
"Pardee Hospital","HC LIGATION OR BX TEMPORAL ARTERY","37609","$1,626.00","$741.46","$1,349.58","$943.08","$1,300.42","$851.54","$975.60","$741.46","$1,349.58","$1,274.93","$1,338.67","$907.31","$1,274.93","$0.00","$1,281.30","$1,274.93"
"Pardee Hospital","HC REMOVAL ANAL SETON OTHER MARKER","46030","$1,060.00","$483.36","$879.80","$614.80","$0.00","$555.12","$636.00","$483.36","$879.80","$0.00","$0.00","$591.48","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC SIMPLE CYSTOMETROGRAM (CMG)","51725","$261.00","$119.02","$216.63","$151.38","$0.00","$136.69","$156.60","$119.02","$216.63","$0.00","$0.00","$145.64","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CYSTOURETHROSCOPY W/ INRRIGATION & EVACUATION OF MULTIPLE OBSTRUCTING CLOTS","52001","$4,520.00","$2,061.12","$3,751.60","$2,621.60","$0.00","$2,367.12","$2,712.00","$2,061.12","$3,751.60","$0.00","$0.00","$2,522.16","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DESTRUCTION OF LESION(S) PENIS SIMPLE CRYOSURGERY","54056","$190.00","$86.64","$170.41","$110.20","$165.54","$99.50","$114.00","$86.64","$157.70","$162.30","$170.41","$106.02","$162.30","$0.00","$163.11","$162.30"
"Pardee Hospital","HC DESTRUCTION OF LESION(S) PENIS SIMPLE SURGICAL EXCISION","54060","$1,700.00","$775.20","$1,411.00","$986.00","$0.00","$890.29","$1,020.00","$775.20","$1,411.00","$0.00","$0.00","$948.60","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC FIT AND INSERT OF PESSARY OR INTRAVAGINAL SUPPORT DEVICE","57160","$174.00","$79.34","$161.95","$100.92","$157.32","$91.12","$104.40","$79.34","$144.42","$154.23","$161.95","$97.09","$154.23","$0.00","$155.01","$154.23"
"Pardee Hospital","HC DIAPHRAGM OR CERVICAL CAP FITTING W/ INSTRUCTIONS","57170","$174.00","$79.34","$161.95","$100.92","$157.32","$91.12","$104.40","$79.34","$144.42","$154.23","$161.95","$97.09","$154.23","$0.00","$155.01","$154.23"
"Pardee Hospital","HC ADRENAL BIOPSY","60699","$8,090.00","$3,689.04","$6,714.70","$4,692.20","$0.00","$4,847.53","$4,854.00","$3,689.04","$6,714.70","$0.00","$0.00","$4,514.22","$0.00","$5,654.91","$0.00","$0.00"
"Pardee Hospital","HC EVAL IMPL PUMP W/PROG/REFILL","62370","$550.00","$250.80","$456.50","$319.00","$256.66","$288.04","$330.00","$250.80","$456.50","$251.63","$264.21","$306.90","$251.63","$0.00","$252.89","$251.63"
"Pardee Hospital","HC INJ AA FACIAL NRV","64999","$400.00","$182.40","$332.00","$232.00","$248.01","$209.48","$240.00","$182.40","$332.00","$243.14","$255.30","$223.20","$243.14","$0.00","$244.36","$243.14"
"Pardee Hospital","HC INJ(S) AA AND/OR STEROID PLANATAR COMMON DIGITAL NERVE(S)","64455","$265.00","$120.84","$255.30","$153.70","$248.01","$138.78","$159.00","$120.84","$219.95","$243.14","$255.30","$147.87","$242.80","$0.00","$244.36","$243.14"
"Pardee Hospital","HC DESTR W NEURO TRIG NRV INF BI","64600","$1,609.00","$733.70","$1,335.47","$933.22","$0.00","$842.63","$965.40","$733.70","$1,335.47","$0.00","$0.00","$897.82","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC REMOVAL FB FROM EXTERAL AUDITORY CANAL W/O GA","69200","$133.00","$70.26","$110.39","$77.14","$95.67","$70.26","$79.80","$0.00","$110.39","$93.80","$106.33","$74.21","$101.13","$107.00","$101.78","$101.27"
"Pardee Hospital","HC REFILL/MAIN IMPL PUMP SPINAL OR BRAIN INCLUDE ANALYSIS OF PUMP","95991","$289.00","$131.78","$255.30","$167.62","$248.01","$151.35","$173.40","$131.78","$239.87","$243.14","$255.30","$161.26","$243.14","$0.00","$244.36","$243.14"
"Pardee Hospital","HC INJ SACROILIAC JT INCLD GUIDE","G0260","$1,328.00","$605.57","$1,102.24","$770.24","$0.00","$695.47","$796.80","$605.57","$1,102.24","$0.00","$0.00","$741.02","$614.36","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PERC IMPANT NEUROELECT CRANIAL","64553","$9,162.00","$4,177.87","$7,604.46","$5,313.96","$0.00","$4,798.14","$5,497.20","$4,177.87","$7,604.46","$0.00","$0.00","$5,112.40","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PVB THORACIC 2ND AND ADD'L STS","64462","$523.00","$238.49","$434.09","$303.34","$0.00","$273.90","$313.80","$238.49","$434.09","$0.00","$0.00","$291.83","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PVB THORACIC SINGLE INJ SITE","64461","$878.00","$400.37","$728.74","$509.24","$0.00","$459.81","$526.80","$400.37","$728.74","$0.00","$0.00","$489.92","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC ESCHAROTOMY INITIAL INCISION","16035","$449.00","$204.74","$372.67","$260.42","$0.00","$235.14","$269.40","$204.74","$372.67","$0.00","$0.00","$250.54","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CLSD TX DIST RAD FX/EPIP SEP MNIP","25605","$2,192.00","$999.55","$1,819.36","$1,271.36","$1,284.12","$1,147.95","$1,315.20","$999.55","$1,819.36","$1,258.94","$1,321.89","$1,223.14","$0.00","$0.00","$1,265.24","$1,258.94"
"Pardee Hospital","HC CYSTO W/ URETHRAL PROFILE","51727","$662.00","$301.87","$549.46","$383.96","$0.00","$346.69","$397.20","$301.87","$549.46","$0.00","$0.00","$369.40","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC DIALYSIS CIRCUIT INCLUDES INTRO NEEDLES/CATH, IMAGING RAD S&I","36901","$1,434.00","$800.17","$1,591.40","$831.72","$1,434.00","$859.25","$860.40","$0.00","$1,190.22","$1,542.66","$0.00","$800.17","$1,591.40","$1,002.37","$1,434.00","$1,462.68"
"Pardee Hospital","HC DIALYSIS CIRCUIT WITH TRANS ANGIO PERIPHERAL SEGMENT","36902","$5,700.00","$3,180.60","$5,017.86","$3,306.00","$4,966.58","$3,415.44","$3,420.00","$0.00","$4,731.00","$4,869.20","$0.00","$3,180.60","$4,685.21","$3,984.30","$4,624.40","$5,017.86"
"Pardee Hospital","HC DIALYSIS CIRCUIT WITH PLACEMENT OF STENT(S) PERIPHERAL SEGMENT","36903","$12,000.00","$6,696.00","$9,960.00","$6,960.00","$0.00","$7,190.40","$7,200.00","$0.00","$9,960.00","$0.00","$0.00","$6,696.00","$0.00","$8,388.00","$0.00","$0.00"
"Pardee Hospital","HC MECHANICAL THROMBECTOMY/INFUSION DIALYSIS CIRCUIT INCLUDES DIAG ANGIO","36904","$11,000.00","$4,624.40","$9,130.00","$6,380.00","$4,929.90","$6,591.20","$6,600.00","$0.00","$9,130.00","$4,833.23","$5,074.89","$6,138.00","$4,833.23","$7,689.00","$4,624.40","$4,833.23"
"Pardee Hospital","HC MECHANICAL THROMBECTOMY/INFUSION DIALYSIS CIRCUIT PERIPHERAL SEGMENT WITH PTA","36905","$18,000.00","$9,249.41","$14,940.00","$10,440.00","$9,933.83","$10,785.60","$10,800.00","$0.00","$14,940.00","$9,739.04","$10,226.00","$10,044.00","$9,371.04","$12,582.00","$9,249.41","$9,739.04"
"Pardee Hospital","HC MECHANICAL THROMBECTOMY/INFUSION DIALYSIS CIRCUIT PERIPHERAL SEGMENT WITH STENT(S)","36906","$22,000.00","$12,276.00","$18,260.00","$12,760.00","$15,980.74","$13,182.40","$13,200.00","$0.00","$18,260.00","$15,445.51","$16,450.77","$12,276.00","$15,667.40","$15,378.00","$14,879.71","$15,667.40"
"Pardee Hospital","HC UNLISTED NERVOUS SYSTEM","64999","$500.00","$228.00","$415.00","$290.00","$248.01","$261.85","$300.00","$228.00","$415.00","$243.14","$255.30","$279.00","$243.14","$0.00","$244.36","$243.14"
"Pardee Hospital","HC TANGENTIAL BX OF SKIN,  SINGLE LESION","11102","$434.00","$150.32","$360.22","$251.72","$153.32","$260.05","$260.40","$0.00","$360.22","$150.32","$157.83","$242.17","$176.99","$303.37","$163.11","$150.32"
"Pardee Hospital","HC INCISIONAL BX OF SKIN W/ SIMPLE CLOSURE, SINGLE LESION","11106","$567.00","$274.87","$470.61","$328.86","$280.36","$339.75","$340.20","$0.00","$470.61","$274.87","$288.61","$316.39","$323.63","$396.33","$298.26","$274.87"
"Pardee Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA 100 SQCM OR MORE, 1ST 100 SQCM","15277","$2,696.00","$1,229.38","$2,237.68","$1,563.68","$0.00","$1,411.90","$1,617.60","$1,229.38","$2,237.68","$0.00","$0.00","$1,504.37","$1,643.69","$0.00","$0.00","$0.00"
"Pardee Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA 100 SQCM OR MORE, 1EA ADDL 100 SQCM","15278","$1,070.00","$487.92","$888.10","$620.60","$0.00","$560.36","$642.00","$487.92","$888.10","$0.00","$0.00","$597.06","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC PELVIC/BREAST CANCER SCREEN","G0101","$75.00","$34.20","$76.60","$43.50","$74.41","$39.62","$45.00","$34.20","$62.25","$72.95","$76.60","$41.85","$72.95","$0.00","$73.32","$72.95"
"Pardee Hospital","HC BEHAVIOR COUNSEL OBESITY, 15 MIN","G0447","$89.00","$40.58","$81.06","$51.62","$78.74","$47.02","$53.40","$40.58","$73.87","$77.20","$81.06","$49.66","$77.20","$0.00","$73.32","$77.20"
"Pardee Hospital","HC OBTAINING SCREENING PAP SMEAR","Q0091","$21.00","$9.58","$22.42","$12.18","$21.00","$11.09","$12.60","$9.58","$17.43","$21.35","$22.42","$11.72","$21.35","$0.00","$21.00","$21.35"
"Pardee Hospital","HC COUNSEL LOW DOSE LUNG SCREEN","G0296","$117.00","$53.35","$97.11","$67.86","$0.00","$61.81","$70.20","$53.35","$97.11","$0.00","$0.00","$65.29","$0.00","$0.00","$0.00","$0.00"
"Pardee Hospital","HC CONT GLUCOSE MONITOR DIAG","95250","$240.00","$109.44","$199.20","$139.20","$144.49","$126.79","$144.00","$109.44","$199.20","$141.66","$148.74","$133.92","$141.66","$184.08","$142.37","$144.49"
"Pardee Hospital","HC ELEC ANALYSIS IMPL NEUROSTIM W O REP","95970","$220.00","$100.32","$182.60","$127.60","$109.31","$116.23","$132.00","$100.32","$182.60","$107.17","$112.52","$122.76","$101.27","$168.74","$101.78","$107.17"
