Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,BCBS Blue Select,BCBS Blue UNC Health Alliance,Blue Home,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,First Health,Humana,Humana Medicare Advantage,Liberty  Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Johnston Memorial Hospital","HC PROC  TUBE THORACOSTOMY","32551","$2,653.00","$804.12","$2,371.00","$1,459.15","$1,558.08","$1,326.50","$1,151.40","$1,151.40","$804.12","$908.65","$1,591.80","$2,371.00","$1,066.51","$1,087.73","$2,069.34","$2,122.40","$1,542.66","$0.00","$1,897.16","$1,542.66","$1,570.00","$1,588.44","$1,558.08"
"Johnston Memorial Hospital","HC ASPIR HEMATOMA ABCES BUL CYST","10160","$903.00","$53.00","$722.40","$496.65","$299.32","$451.50","$391.90","$391.90","$273.70","$309.28","$541.80","$53.00","$363.01","$370.23","$704.34","$722.40","$296.77","$311.17","$645.74","$296.35","$587.00","$311.15","$299.32"
"Johnston Memorial Hospital","HC INJ TREATMENT OF PSEUDOANEURYSM EXT","36002","$1,531.00","$464.05","$1,531.00","$842.05","$621.30","$765.50","$664.45","$664.45","$464.05","$524.37","$918.60","$1,531.00","$615.46","$627.71","$1,194.18","$1,224.80","$615.15","$645.91","$1,094.82","$615.15","$1,531.00","$614.01","$621.30"
"Johnston Memorial Hospital","HC EXCHANGE DRAIN CATH ABS/CYS","49423","$4,146.00","$1,256.65","$3,393.00","$2,280.30","$1,534.66","$2,073.00","$1,799.36","$1,799.36","$1,256.65","$1,420.01","$2,487.60","$2,607.83","$1,666.69","$1,699.86","$3,233.88","$3,316.80","$1,530.77","$1,518.90","$2,964.80","$1,446.58","$3,393.00","$1,516.63","$1,461.04"
"Johnston Memorial Hospital","HC CONTRAST INJ FOR ASSESSMENT ABSCESS CYST EXIST CATH","49424","$300.00","$90.93","$300.00","$165.00","$0.00","$150.00","$130.20","$130.20","$90.93","$102.75","$180.00","$0.00","$120.60","$123.00","$234.00","$240.00","$0.00","$0.00","$214.53","$0.00","$300.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC REPLACEMENT OF G TUBE OR CECOSTOMY UNDER FLUORO","49450","$1,753.00","$531.33","$1,753.00","$964.15","$774.44","$876.50","$760.80","$760.80","$531.33","$600.40","$1,051.80","$1,753.00","$704.71","$718.73","$1,367.34","$1,402.40","$772.48","$811.10","$1,253.57","$772.48","$1,753.00","$765.35","$780.21"
"Johnston Memorial Hospital","HC CHANGE URETERAL STENT ILEAL CONDUIT","50688","$4,347.00","$1,317.58","$3,477.60","$2,390.85","$1,758.67","$2,173.50","$1,886.60","$1,886.60","$1,317.58","$1,488.85","$2,608.20","$2,371.00","$1,747.49","$1,782.27","$3,390.66","$3,477.60","$1,741.26","$1,828.32","$3,108.54","$1,741.26","$3,393.00","$1,725.18","$1,758.67"
"Johnston Memorial Hospital","HC PLACE OCCLUSIVE DEVICE","G0269","$478.00","$144.88","$478.00","$262.90","$0.00","$239.00","$207.45","$207.45","$144.88","$163.72","$286.80","$0.00","$192.16","$195.98","$372.84","$382.40","$0.00","$0.00","$341.82","$0.00","$478.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC BX NEEDLE MUSCLE PERC","20206","$2,099.00","$636.21","$2,099.00","$1,154.45","$1,362.62","$1,049.50","$910.97","$910.97","$636.21","$718.91","$1,259.40","$2,099.00","$843.80","$860.59","$1,637.22","$1,679.20","$1,349.13","$1,416.58","$1,500.99","$1,349.13","$2,099.00","$1,336.67","$1,362.62"
"Johnston Memorial Hospital","HC BX NDL BONE TROCAR SUPERFICIAL","20220","$2,331.00","$706.53","$2,331.00","$1,282.05","$1,287.68","$1,165.50","$1,011.65","$1,011.65","$706.53","$798.37","$1,398.60","$2,331.00","$937.06","$955.71","$1,818.18","$1,864.80","$1,274.93","$1,338.67","$1,666.90","$1,274.93","$1,570.00","$1,336.67","$1,287.68"
"Johnston Memorial Hospital","HC BX NDL BONE TROCAR DEEP","20225","$3,836.00","$1,162.69","$3,393.00","$2,109.80","$1,343.32","$1,918.00","$1,664.82","$1,664.82","$1,162.69","$1,313.83","$2,301.60","$2,899.00","$1,542.07","$1,572.76","$2,992.08","$3,068.80","$1,330.02","$1,396.52","$2,743.12","$1,330.02","$3,393.00","$1,336.67","$1,343.32"
"Johnston Memorial Hospital","HC INJ SINUS TRACT DIAGNOSTIC","20501","$493.00","$149.43","$493.00","$271.15","$0.00","$246.50","$213.96","$213.96","$149.43","$168.85","$295.80","$0.00","$198.19","$202.13","$384.54","$394.40","$0.00","$0.00","$352.54","$0.00","$493.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ARTHROCENTESIS A IR INJ SMALL JNT OR BURSA W/O US GUIDE","20600","$967.00","$243.14","$967.00","$531.85","$259.87","$483.50","$419.68","$419.68","$293.10","$331.20","$580.20","$967.00","$388.73","$396.47","$754.26","$773.60","$243.14","$270.16","$691.50","$257.29","$587.00","$254.92","$259.87"
"Johnston Memorial Hospital","HC ARTHROCENTESIS ASPIR INJ INTERMEDIATE JNT OR BURSA W/O US GUIDE","20605","$1,100.00","$245.22","$1,100.00","$605.00","$245.22","$550.00","$477.40","$477.40","$333.41","$376.75","$660.00","$1,100.00","$442.20","$451.00","$858.00","$880.00","$257.29","$270.16","$786.61","$257.29","$587.00","$254.92","$259.87"
"Johnston Memorial Hospital","HC ARTHROCENTESIS A IR INJ MAJOR JNT OR BURSA W/O US GUIDE","20610","$1,509.00","$253.65","$1,509.00","$829.95","$256.19","$754.50","$654.91","$654.91","$457.38","$516.83","$905.40","$1,509.00","$606.62","$618.69","$1,177.02","$1,207.20","$253.65","$266.33","$1,079.09","$253.65","$587.00","$254.92","$256.19"
"Johnston Memorial Hospital","HC BX SOFT TISSUE NECK OR THORAX","21550","$4,883.00","$1,298.15","$3,906.40","$2,685.65","$1,311.13","$2,441.50","$2,119.22","$2,119.22","$1,480.04","$1,672.43","$2,929.80","$2,371.00","$1,962.97","$2,002.03","$3,808.74","$3,906.40","$1,298.15","$0.00","$3,491.83","$1,298.15","$3,393.00","$1,336.67","$1,311.13"
"Johnston Memorial Hospital","HC INJ SHOULDER ARTHROGRAPHY","23350","$715.00","$216.72","$587.00","$393.25","$0.00","$357.50","$310.31","$310.31","$216.72","$244.89","$429.00","$0.00","$287.43","$293.15","$557.70","$572.00","$0.00","$0.00","$511.30","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INJ WRIST ARTHROGRAPHY","25246","$715.00","$216.72","$587.00","$393.25","$0.00","$357.50","$310.31","$310.31","$216.72","$244.89","$429.00","$0.00","$287.43","$293.15","$557.70","$572.00","$0.00","$0.00","$511.30","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INJ HIP ARTHROGRAPHY WO ANES","27093","$936.00","$283.70","$748.80","$514.80","$0.00","$468.00","$406.22","$406.22","$283.70","$320.58","$561.60","$0.00","$376.27","$383.76","$730.08","$748.80","$0.00","$0.00","$669.33","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INJ SACROILIAC JT INCLD GUIDE","27096","$715.00","$53.00","$609.60","$393.25","$586.38","$357.50","$310.31","$310.31","$216.72","$244.89","$429.00","$53.00","$287.43","$293.15","$557.70","$572.00","$580.57","$609.60","$511.30","$82.56","$587.00","$608.69","$586.38"
"Johnston Memorial Hospital","HC INJ ANKLE ARTHROGRAPHY","27648","$974.00","$295.22","$779.20","$535.70","$0.00","$487.00","$422.72","$422.72","$295.22","$333.60","$584.40","$0.00","$391.55","$399.34","$759.72","$779.20","$0.00","$0.00","$696.51","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC BX LUNG MEDIASTINUM PERC NDL","32405","$1,999.00","$605.90","$1,999.00","$1,099.45","$1,343.32","$999.50","$867.57","$867.57","$605.90","$684.66","$1,199.40","$1,999.00","$803.60","$819.59","$1,559.22","$1,599.20","$1,330.02","$1,396.52","$1,429.48","$1,330.02","$1,999.00","$1,336.67","$1,343.32"
"Johnston Memorial Hospital","HC INS INDW TUNL PLEURAL CATH W/CUFF","32550","$8,694.00","$2,635.15","$8,694.00","$4,781.70","$2,970.10","$4,347.00","$3,773.20","$3,773.20","$2,635.15","$2,977.70","$5,216.40","$8,694.00","$3,494.99","$3,564.54","$6,781.32","$6,955.20","$3,056.17","$0.00","$6,217.08","$2,940.69","$8,040.00","$3,027.95","$2,970.10"
"Johnston Memorial Hospital","HC REMOVAL TUNNELED PLEURAL CATH","32552","$904.00","$274.00","$723.20","$497.20","$0.00","$452.00","$392.34","$392.34","$274.00","$309.62","$542.40","$0.00","$363.41","$370.64","$705.12","$723.20","$0.00","$0.00","$646.45","$0.00","$0.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC THORACENTESIS NLD/CATH W IMAGE","32555","$2,661.00","$610.95","$2,371.00","$1,463.55","$617.06","$1,330.50","$1,154.87","$1,154.87","$806.55","$911.39","$1,596.60","$2,371.00","$1,069.72","$1,091.01","$2,075.58","$2,128.80","$610.95","$641.50","$1,902.88","$610.95","$1,570.00","$614.01","$617.06"
"Johnston Memorial Hospital","HC PLEURAL DRAIN W CATH W IMAGE","32557","$3,265.00","$989.62","$2,612.00","$1,795.75","$1,619.27","$1,632.50","$1,417.01","$1,417.01","$989.62","$1,118.26","$1,959.00","$2,371.00","$1,312.53","$1,338.65","$2,546.70","$2,612.00","$1,603.24","$1,683.40","$2,334.80","$1,603.24","$1,570.00","$1,588.44","$1,619.27"
"Johnston Memorial Hospital","HC INTRO VEIN CATH OR NEEDLE","36000","$467.00","$141.55","$467.00","$256.85","$0.00","$233.50","$202.68","$202.68","$141.55","$159.95","$280.20","$0.00","$187.73","$191.47","$364.26","$373.60","$0.00","$0.00","$333.95","$0.00","$467.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC SELECTIVE VENOUS 1ST ORD","36011","$554.00","$171.85","$554.00","$304.70","$0.00","$277.00","$246.09","$246.09","$171.85","$194.18","$332.40","$554.00","$222.71","$227.14","$432.12","$443.20","$0.00","$0.00","$396.17","$0.00","$554.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INTRO NEEDLE CATH EXT ART","36140","$2,470.00","$587.00","$2,470.00","$1,358.50","$0.00","$1,235.00","$1,097.17","$1,097.17","$766.19","$865.74","$1,482.00","$2,470.00","$992.94","$1,012.70","$1,926.60","$1,976.00","$0.00","$0.00","$1,766.30","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INTRO CATHETER AORTA","36200","$4,133.00","$587.00","$4,133.00","$2,273.15","$0.00","$2,066.50","$1,835.88","$1,835.88","$1,282.06","$1,448.62","$2,479.80","$4,133.00","$1,661.47","$1,694.53","$3,223.74","$3,306.40","$0.00","$0.00","$2,955.51","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC CATH EXTERNAL CAROTID UNILAT","36227","$8,687.00","$587.00","$8,687.00","$4,777.85","$0.00","$4,343.50","$3,858.77","$3,858.77","$2,694.71","$3,044.79","$5,212.20","$8,687.00","$3,492.17","$3,561.67","$6,775.86","$6,949.60","$0.00","$0.00","$6,212.07","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ABD PELVIC OR LE SEL 1ST ORD ART","36245","$4,705.00","$587.00","$4,705.00","$2,587.75","$0.00","$2,352.50","$2,089.96","$2,089.96","$1,459.49","$1,649.10","$2,823.00","$4,705.00","$1,891.41","$1,929.05","$3,669.90","$3,764.00","$0.00","$0.00","$3,364.55","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ABD PELVIC OR LE SEL 2ND ORD ART","36246","$3,110.00","$587.00","$2,488.00","$1,710.50","$0.00","$1,555.00","$1,349.74","$1,349.74","$942.64","$1,065.18","$1,866.00","$0.00","$1,250.22","$1,275.10","$2,425.80","$2,488.00","$0.00","$0.00","$2,223.96","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ABD PELVIC OR LE SEL 3RD ORD ART","36247","$4,651.00","$587.00","$4,651.00","$2,558.05","$0.00","$2,325.50","$2,065.97","$2,065.97","$1,442.74","$1,630.18","$2,790.60","$4,651.00","$1,869.70","$1,906.91","$3,627.78","$3,720.80","$0.00","$0.00","$3,325.93","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ABD PELVIC OR LE SEL ADDL ORD ART","36248","$1,675.00","$507.69","$1,340.00","$921.25","$0.00","$837.50","$726.95","$726.95","$507.69","$573.69","$1,005.00","$0.00","$673.35","$686.75","$1,306.50","$1,340.00","$0.00","$0.00","$1,197.79","$0.00","$587.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INS TUNL CVC W/O SQ PRT/PMP>5Y","36558","$5,695.00","$1,766.59","$5,695.00","$3,132.25","$2,712.17","$2,847.50","$2,529.72","$2,529.72","$1,766.59","$1,996.10","$3,417.00","$5,695.00","$2,289.39","$2,334.95","$4,442.10","$4,556.00","$2,685.31","$2,819.58","$4,072.49","$2,685.31","$5,695.00","$2,698.74","$2,712.17"
"Johnston Memorial Hospital","HC INS TUNL CVC W/SQ PORT >5YRS","36561","$5,852.00","$1,773.74","$5,852.00","$3,218.60","$2,712.17","$2,926.00","$2,539.77","$2,539.77","$1,773.74","$2,004.31","$3,511.20","$5,575.00","$2,352.50","$2,399.32","$4,564.56","$4,681.60","$2,685.31","$2,819.58","$4,184.77","$2,685.31","$5,852.00","$2,698.74","$2,712.17"
"Johnston Memorial Hospital","HC INS PICC WO SQ PORT PUMP>5YRS W/O GUIDANCE","36569","$2,841.00","$675.59","$2,272.80","$1,562.55","$1,619.27","$1,420.50","$967.64","$967.64","$675.59","$890.65","$1,704.60","$1,786.99","$1,142.08","$1,164.81","$2,215.98","$2,272.80","$1,603.24","$1,683.40","$2,031.60","$1,603.24","$1,494.37","$1,588.44","$1,619.27"
"Johnston Memorial Hospital","HC REP TUN/NONTNL CVAC W/PRT/PMP","36576","$3,189.00","$966.59","$2,899.00","$1,753.95","$1,619.27","$1,594.50","$1,384.03","$1,384.03","$966.59","$1,092.23","$1,913.40","$2,899.00","$1,281.98","$1,307.49","$2,487.42","$2,551.20","$1,603.24","$1,683.40","$2,280.45","$1,603.24","$1,570.00","$1,588.44","$1,619.27"
"Johnston Memorial Hospital","HC REPL COMP N/T CVC W/OSQ PRT/PM","36580","$3,365.00","$1,019.93","$2,692.00","$1,850.75","$1,558.08","$1,682.50","$1,460.41","$1,460.41","$1,019.93","$1,152.51","$2,019.00","$2,371.00","$1,352.73","$1,379.65","$2,624.70","$2,692.00","$1,542.66","$0.00","$2,406.31","$1,542.66","$1,570.00","$1,588.44","$1,558.08"
"Johnston Memorial Hospital","HC REPL COMP TUN CVC W/OSQ PRT/PM","36581","$4,705.00","$1,426.09","$4,705.00","$2,587.75","$2,647.18","$2,352.50","$2,041.97","$2,041.97","$1,426.09","$1,611.46","$2,823.00","$2,899.00","$1,891.41","$1,929.05","$3,669.90","$3,764.00","$2,620.97","$0.00","$3,364.55","$2,620.97","$4,705.00","$2,698.74","$2,647.18"
"Johnston Memorial Hospital","HC REPL COMP TUN CVAD W/SQ PUMP","36583","$5,443.00","$1,649.77","$5,443.00","$2,993.65","$4,529.07","$2,721.50","$2,362.26","$2,362.26","$1,649.77","$1,864.23","$3,265.80","$5,443.00","$2,188.09","$2,231.63","$4,245.54","$4,354.40","$4,484.23","$4,708.44","$3,892.29","$4,484.23","$5,443.00","$4,475.88","$4,529.07"
"Johnston Memorial Hospital","HC REPL COMP TUN CVAD W/SQ PORT","36582","$6,150.00","$1,864.07","$6,150.00","$3,382.50","$2,730.81","$3,075.00","$2,669.10","$2,669.10","$1,864.07","$2,106.38","$3,690.00","$5,575.00","$2,472.30","$2,521.50","$4,797.00","$4,920.00","$2,703.77","$2,838.96","$4,397.87","$2,703.77","$6,150.00","$2,698.74","$2,730.81"
"Johnston Memorial Hospital","HC REPL COMP PICC W/O SQ PORT/PMP","36584","$3,094.00","$937.79","$2,475.20","$1,701.70","$1,596.34","$1,547.00","$1,342.80","$1,342.80","$937.79","$1,059.70","$1,856.40","$2,371.00","$1,243.79","$1,268.54","$2,413.32","$2,475.20","$1,580.53","$1,659.56","$2,212.52","$1,580.53","$1,570.00","$1,588.44","$1,596.34"
"Johnston Memorial Hospital","HC REM TUNL CVC W/O SQ PORT/PUMP","36589","$2,555.00","$607.58","$2,044.00","$1,405.25","$617.06","$1,277.50","$870.23","$870.23","$607.58","$800.99","$1,533.00","$1,607.10","$1,027.11","$1,047.55","$1,992.90","$2,044.00","$610.95","$641.50","$1,827.08","$610.95","$1,343.93","$614.01","$617.06"
"Johnston Memorial Hospital","HC REM TUN CVAD W/SQPRT/PMP CD/PC","36590","$3,036.00","$610.95","$2,428.80","$1,669.80","$617.06","$1,518.00","$1,034.06","$1,034.06","$721.96","$951.79","$1,821.60","$1,909.64","$1,220.47","$1,244.76","$2,368.08","$2,428.80","$610.95","$641.50","$2,171.04","$610.95","$1,596.94","$614.01","$617.06"
"Johnston Memorial Hospital","HC MECH REMVL INTRALUMINAL OBSTR","36596","$1,715.00","$519.82","$1,715.00","$943.25","$1,607.31","$857.50","$744.31","$744.31","$519.82","$587.39","$1,029.00","$1,715.00","$689.43","$703.15","$1,337.70","$1,372.00","$1,591.40","$1,670.97","$1,226.40","$1,591.40","$1,570.00","$1,588.44","$1,607.31"
"Johnston Memorial Hospital","HC REPOSITION PREV CVC W/FLUORO","36597","$2,732.00","$828.07","$2,371.00","$1,502.60","$1,619.27","$1,366.00","$1,185.69","$1,185.69","$828.07","$935.71","$1,639.20","$2,371.00","$1,098.26","$1,120.12","$2,130.96","$2,185.60","$1,603.24","$1,683.40","$1,953.65","$1,603.24","$1,570.00","$1,588.44","$1,619.27"
"Johnston Memorial Hospital","HC CONT INJ CVA DEVICE W FLUORO","36598","$1,020.00","$178.04","$1,020.00","$561.00","$179.82","$510.00","$442.68","$442.68","$309.16","$349.35","$612.00","$1,020.00","$410.04","$418.20","$795.60","$816.00","$178.04","$186.94","$729.40","$178.04","$587.00","$178.93","$179.82"
"Johnston Memorial Hospital","HC PRIM PTMT NONCOR INIT FLUOR GU","37184","$9,811.00","$2,973.71","$9,811.00","$5,396.05","$9,295.43","$4,905.50","$4,257.97","$4,257.97","$2,973.71","$3,360.27","$5,886.60","$9,811.00","$3,944.02","$4,022.51","$7,652.58","$7,848.80","$9,203.39","$9,663.56","$7,015.85","$9,203.39","$9,811.00","$9,649.12","$9,295.43"
"Johnston Memorial Hospital","HC INSERT IVC FILTER W SI&IG","37191","$10,180.00","$3,085.56","$10,180.00","$5,599.00","$4,529.07","$5,090.00","$4,418.12","$4,418.12","$3,085.56","$3,486.65","$6,108.00","$6,403.22","$4,092.36","$4,173.80","$7,940.40","$8,144.00","$4,269.13","$0.00","$7,279.72","$4,346.89","$10,180.00","$4,475.88","$4,390.36"
"Johnston Memorial Hospital","HC RETRIEVAL IVC FILTER W SI&IG","37193","$7,479.00","$2,266.88","$7,479.00","$4,113.45","$2,730.81","$3,739.50","$3,245.89","$3,245.89","$2,266.88","$2,561.56","$4,487.40","$4,704.29","$3,006.56","$3,066.39","$5,833.62","$5,983.20","$2,703.77","$2,838.96","$5,348.23","$2,703.77","$7,479.00","$2,698.74","$2,730.81"
"Johnston Memorial Hospital","HC INTRAVASC F/B RETRIEVAL","37197","$10,180.00","$2,698.74","$10,180.00","$5,599.00","$2,751.13","$5,090.00","$4,521.96","$4,521.96","$3,157.84","$3,568.09","$6,108.00","$10,180.00","$4,092.36","$4,173.80","$7,940.40","$8,144.00","$2,723.89","$2,860.09","$7,279.72","$2,723.89","$8,040.00","$2,698.74","$2,751.13"
"Johnston Memorial Hospital","HC STENT PLCMT INITIAL ARTERY OTHER THAN LOWER EXT, CAROTIDS, VERT","37236","$34,148.00","$9,649.12","$27,318.40","$18,781.40","$9,763.78","$17,074.00","$15,168.54","$15,168.54","$10,592.71","$11,968.87","$20,488.80","$11,202.00","$13,727.50","$14,000.68","$26,635.44","$27,318.40","$9,739.04","$10,150.46","$24,419.23","$9,667.11","$15,009.00","$9,649.12","$9,763.78"
"Johnston Memorial Hospital","HC TRANSCTH THROMBOTHRPY ART INT","37211","$9,100.00","$2,758.21","$9,100.00","$5,005.00","$4,529.07","$4,550.00","$3,949.40","$3,949.40","$2,758.21","$3,116.75","$5,460.00","$6,887.00","$3,658.20","$3,731.00","$7,098.00","$7,280.00","$4,484.23","$4,708.44","$6,507.41","$4,484.23","$9,100.00","$4,475.88","$4,529.07"
"Johnston Memorial Hospital","HC BONE MARROW BIOPSY(IES)","38221","$3,442.00","$1,043.27","$2,753.60","$1,893.10","$1,311.13","$1,721.00","$1,493.83","$1,493.83","$1,043.27","$1,178.89","$2,065.20","$2,371.00","$1,383.68","$1,411.22","$2,684.76","$2,753.60","$1,298.15","$0.00","$2,461.37","$1,298.15","$1,570.00","$1,336.67","$1,311.13"
"Johnston Memorial Hospital","HC BX LYMPH NODE(S) SUPERFICIAL","38505","$2,165.00","$656.21","$2,165.00","$1,190.75","$1,343.32","$1,082.50","$939.61","$939.61","$656.21","$741.51","$1,299.00","$2,165.00","$870.33","$887.65","$1,688.70","$1,732.00","$1,330.02","$1,396.52","$1,548.19","$1,330.02","$2,165.00","$1,336.67","$1,343.32"
"Johnston Memorial Hospital","HC INJECTION I D SENTINEL","38792","$1,301.00","$356.71","$1,301.00","$715.55","$360.28","$650.50","$564.63","$564.63","$394.33","$445.59","$780.60","$1,301.00","$523.00","$533.41","$1,014.78","$1,040.80","$356.71","$374.55","$930.35","$356.71","$587.00","$358.49","$360.28"
"Johnston Memorial Hospital","HC ABLAT SCLERTHRPY HEMIC LYMPH","38999","$2,250.00","$681.98","$1,800.00","$1,237.50","$0.00","$1,125.00","$976.50","$976.50","$681.98","$770.63","$1,350.00","$1,415.25","$904.50","$922.50","$1,755.00","$1,800.00","$0.00","$0.00","$1,608.98","$0.00","$0.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC PLACEMENT NG OR OG TUBE INCL FLUORO","43752","$797.00","$53.00","$637.60","$438.35","$360.95","$398.50","$345.90","$345.90","$241.57","$272.97","$478.20","$53.00","$320.39","$326.77","$621.66","$637.60","$357.37","$375.24","$569.93","$357.37","$587.00","$354.07","$360.95"
"Johnston Memorial Hospital","HC REPOSITION NG OR OG TUBE","43761","$1,485.00","$450.10","$1,188.00","$816.75","$0.00","$742.50","$644.49","$644.49","$450.10","$508.61","$891.00","$0.00","$596.97","$608.85","$1,158.30","$1,188.00","$0.00","$0.00","$1,061.92","$0.00","$0.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC INTRO LONG GI TUBE","44500","$857.00","$259.76","$857.00","$471.35","$774.44","$428.50","$371.94","$371.94","$259.76","$293.52","$514.20","$857.00","$344.51","$351.37","$668.46","$685.60","$766.77","$805.11","$612.84","$766.77","$857.00","$765.35","$774.44"
"Johnston Memorial Hospital","HC PERC CHOLECYSTOSTOMY COMP INCL GUIDANCE","47490","$9,672.00","$2,931.58","$8,040.00","$5,319.60","$3,063.93","$4,836.00","$4,197.65","$4,197.65","$2,931.58","$3,312.66","$5,803.20","$6,083.69","$3,888.14","$3,965.52","$7,544.16","$7,737.60","$3,033.60","$3,185.28","$6,916.45","$3,033.60","$8,040.00","$3,027.95","$3,063.93"
"Johnston Memorial Hospital","HC ABD PARACENTESIS INCL IMAGING","49083","$2,092.00","$634.09","$2,092.00","$1,150.60","$769.16","$1,046.00","$907.93","$907.93","$634.09","$716.51","$1,255.20","$2,092.00","$840.98","$857.72","$1,631.76","$1,673.60","$761.54","$799.62","$1,495.99","$761.54","$2,092.00","$765.35","$769.16"
