Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,Cash Discount,Cigna,Cigna Wayne Alliance,First Health,Humana Medciare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Wayne Memorial Hospital","HC PRIMATRIX 16SQCM 4X4 PER SQ CM","Q4110","$184.00","$140.58","$169.83","$169.83","$0.00","$147.20","$153.18","$110.40","$155.11","$0.00","$161.92","$0.00","$0.00","$152.72","$0.00","$140.58","$0.00","$0.00"
"Wayne Memorial Hospital","HC DISCARDED ANTIMICROBIAL PURAPLY WND MATRIX 2X4 PER SQCM","Q4146","$487.00","$372.07","$449.50","$449.50","$0.00","$389.60","$405.43","$292.20","$410.54","$0.00","$428.56","$0.00","$0.00","$404.21","$0.00","$372.07","$0.00","$0.00"
"Wayne Memorial Hospital","HC GRAFIX PRIME 6X6 PER SQ CM","Q4133","$115.00","$87.86","$106.15","$106.15","$0.00","$92.00","$95.74","$69.00","$96.95","$0.00","$101.20","$0.00","$0.00","$95.45","$0.00","$87.86","$0.00","$0.00"
"Wayne Memorial Hospital","HC WASTE GRAFIX PRIME 6X6 PER SQ CM","Q4133","$115.00","$87.86","$106.15","$106.15","$0.00","$92.00","$95.74","$69.00","$96.95","$0.00","$101.20","$0.00","$0.00","$95.45","$0.00","$87.86","$0.00","$0.00"
"Wayne Memorial Hospital","HC GRAFIX PRIME 4X4PER SQ CM","Q4133","$184.00","$140.58","$169.83","$169.83","$0.00","$147.20","$153.18","$110.40","$155.11","$0.00","$161.92","$0.00","$0.00","$152.72","$0.00","$140.58","$0.00","$0.00"
"Wayne Memorial Hospital","HC WASTE GRAFIX PRIME 4X4PER SQ CM","Q4133","$184.00","$140.58","$169.83","$169.83","$0.00","$147.20","$153.18","$110.40","$155.11","$0.00","$161.92","$0.00","$0.00","$152.72","$0.00","$140.58","$0.00","$0.00"
"Wayne Memorial Hospital","HC DISCARDED PRIMATRIX 4CMX4CM PER SQ CM","Q4110","$184.00","$140.58","$169.83","$169.83","$0.00","$147.20","$153.18","$110.40","$155.11","$0.00","$161.92","$0.00","$0.00","$152.72","$0.00","$140.58","$0.00","$0.00"
"Wayne Memorial Hospital","HC AMNIOEXCEL 15MM DISC","Q4137","$1,080.00","$825.12","$996.84","$996.84","$0.00","$864.00","$899.10","$648.00","$910.44","$0.00","$950.40","$0.00","$0.00","$896.40","$0.00","$825.12","$0.00","$0.00"
"Wayne Memorial Hospital","HC AMNIOEXCEL 2X3CM PER SQ CM","Q4137","$484.00","$369.78","$446.73","$446.73","$0.00","$387.20","$402.93","$290.40","$408.01","$0.00","$425.92","$0.00","$0.00","$401.72","$0.00","$369.78","$0.00","$0.00"
"Wayne Memorial Hospital","HC AMNIOEXCEL 4X4CM PER SQ CM","Q4137","$307.00","$234.55","$283.36","$283.36","$0.00","$245.60","$255.58","$184.20","$258.80","$0.00","$270.16","$0.00","$0.00","$254.81","$0.00","$234.55","$0.00","$0.00"
"Wayne Memorial Hospital","HC DISCARDED AMNIOEXCEL 4X4CM PER SQ CM","Q4137","$307.00","$234.55","$283.36","$283.36","$0.00","$245.60","$255.58","$184.20","$258.80","$0.00","$270.16","$0.00","$0.00","$254.81","$0.00","$234.55","$0.00","$0.00"
"Wayne Memorial Hospital","HC AMNIOEXCEL OR BIODEXCEL 18MM DISK","Q4137","$1,728.00","$1,320.19","$1,594.94","$1,594.94","$0.00","$1,382.40","$1,438.56","$1,036.80","$1,456.70","$0.00","$1,520.64","$0.00","$0.00","$1,434.24","$0.00","$1,320.19","$0.00","$0.00"
"Wayne Memorial Hospital","HC AMNIOEXCEL 12MM DISK","Q4137","$990.00","$756.36","$913.77","$913.77","$0.00","$792.00","$824.18","$594.00","$834.57","$0.00","$871.20","$0.00","$0.00","$821.70","$0.00","$756.36","$0.00","$0.00"
"Wayne Memorial Hospital","HC EKG","93005","$244.00","$52.93","$225.21","$225.21","$55.72","$195.20","$191.20","$146.40","$205.69","$0.00","$214.72","$55.72","$0.00","$202.52","$52.93","$186.42","$55.72","$56.83"
"Wayne Memorial Hospital","HC INCISE & REMOVE FOREIGN BODY, SUBQ TISSUE SIMPLE","10120","$1,905.00","$281.93","$1,758.32","$1,758.32","$296.77","$1,524.00","$1,513.52","$1,143.00","$1,605.92","$0.00","$1,676.40","$296.77","$311.61","$1,581.15","$281.93","$1,455.42","$296.35","$302.71"
"Wayne Memorial Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 0.5 OR LESS","11600","$1,159.00","$885.48","$1,069.76","$1,069.76","$0.00","$927.20","$920.83","$695.40","$977.04","$0.00","$1,019.92","$0.00","$0.00","$961.97","$0.00","$885.48","$0.00","$0.00"
"Wayne Memorial Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 0.6 - 1 CM","11601","$1,159.00","$537.51","$1,069.76","$1,069.76","$565.80","$927.20","$920.83","$695.40","$977.04","$0.00","$1,019.92","$566.60","$594.09","$961.97","$537.51","$885.48","$566.60","$577.11"
"Wayne Memorial Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 1.1 - 2 CM","11602","$1,356.00","$281.93","$1,251.59","$1,251.59","$296.77","$1,084.80","$1,077.34","$813.60","$1,143.11","$0.00","$1,193.28","$296.77","$311.61","$1,125.48","$281.93","$1,035.98","$296.77","$302.71"
"Wayne Memorial Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 2.1 - 3 CM","11603","$1,418.00","$538.27","$1,308.81","$1,308.81","$565.80","$1,134.40","$1,126.60","$850.80","$1,195.37","$0.00","$1,247.84","$566.60","$594.93","$1,176.94","$538.27","$1,083.35","$565.80","$577.93"
"Wayne Memorial Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L 3.1 - 4 CM","11604","$1,159.00","$538.27","$1,069.76","$1,069.76","$566.60","$927.20","$920.83","$695.40","$977.04","$0.00","$1,019.92","$566.60","$594.93","$961.97","$538.27","$885.48","$566.60","$577.93"
"Wayne Memorial Hospital","HC EXC MALIG LESION INCL MARGIN T/A/L OVER 4 CM","11606","$2,379.00","$1,211.18","$2,195.82","$2,195.82","$1,274.93","$1,903.20","$1,890.12","$1,427.40","$2,005.50","$0.00","$2,093.52","$1,274.93","$1,338.67","$1,974.57","$1,211.18","$1,817.56","$1,274.93","$1,300.42"
"Wayne Memorial Hospital","HC EXC MALIG LESION S/N/H/F/G 0.5 OR LESS","11620","$990.00","$756.36","$913.77","$913.77","$0.00","$792.00","$786.56","$594.00","$834.57","$0.00","$871.20","$0.00","$0.00","$821.70","$0.00","$756.36","$0.00","$0.00"
"Wayne Memorial Hospital","HC EXC MALIGNANT LESION S/N/H/F/G 0.6 TO 1.0 CM","11621","$1,159.00","$885.48","$1,069.76","$1,069.76","$0.00","$927.20","$920.83","$695.40","$977.04","$0.00","$1,019.92","$0.00","$0.00","$961.97","$0.00","$885.48","$0.00","$0.00"
"Wayne Memorial Hospital","HC EXC MALIGNANT LESION S/N/H/F/G 2.1 TO 3.0 CM","11623","$1,418.00","$1,083.35","$1,308.81","$1,308.81","$0.00","$1,134.40","$1,126.60","$850.80","$1,195.37","$0.00","$1,247.84","$0.00","$0.00","$1,176.94","$0.00","$1,083.35","$0.00","$0.00"
"Wayne Memorial Hospital","HC EXC MALIGNANT LESION S/N/H/F/G OVER 4.0 CM","11626","$2,379.00","$1,817.56","$2,195.82","$2,195.82","$0.00","$1,903.20","$1,890.12","$1,427.40","$2,005.50","$0.00","$2,093.52","$0.00","$0.00","$1,974.57","$0.00","$1,817.56","$0.00","$0.00"
"Wayne Memorial Hospital","HC SURG PREP OR CREATE RECIPIENT SITE T/A/L 1ST 100 SQCM OR 1% OF BODY AREA INFANT/CHILDREN","15002","$1,535.00","$1,151.25","$1,565.42","$1,416.81","$1,534.72","$1,228.00","$1,219.56","$921.00","$1,294.01","$0.00","$1,350.80","$1,534.72","$0.00","$1,274.05","$1,151.25","$1,172.74","$1,534.72","$1,565.42"
"Wayne Memorial Hospital","HC EPIDERMAL AUTOGRAFT T/A/L 1ST 100 SQCM OR LESS OR 1% BODY AREA INFANTS/CHILDREN","15110","$4,164.00","$1,561.50","$3,843.37","$3,843.37","$1,643.69","$3,331.20","$3,308.30","$2,498.40","$3,510.25","$0.00","$3,664.32","$1,643.69","$0.00","$3,456.12","$1,561.50","$3,181.30","$1,643.69","$1,676.56"
"Wayne Memorial Hospital","HC EPIDERMAL AUTOGRAFT FEET F/S/E/M/N/E/O/G/H/F/D 1ST 100 SQCM OR LESS OR 1% BODY AREA INF/CHILD","15115","$3,623.00","$1,561.50","$3,344.03","$3,344.03","$1,643.69","$2,898.40","$2,878.47","$2,173.80","$3,054.19","$0.00","$3,188.24","$1,643.69","$0.00","$3,007.09","$1,561.50","$2,767.97","$1,643.69","$1,676.56"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT T/A/L TOTAL AREA UP TO 100 SQ CM, 1ST 25 SQ CM","15271","$1,180.00","$885.00","$1,676.56","$1,089.14","$1,643.69","$944.00","$937.51","$708.00","$994.74","$0.00","$1,038.40","$1,643.69","$0.00","$979.40","$885.00","$901.52","$1,643.69","$1,676.56"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT T/A/L TOTAL AREA UP TO 100 SQ CM, EACH ADDL 25 SQ CM","15272","$354.00","$270.46","$326.74","$326.74","$0.00","$283.20","$281.25","$212.40","$298.42","$0.00","$311.52","$0.00","$0.00","$293.82","$0.00","$270.46","$0.00","$0.00"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA UP TO 100 SQ CM, 1ST 25 SQ CM","15275","$1,220.00","$915.00","$1,676.56","$1,126.06","$1,643.69","$976.00","$969.29","$732.00","$1,028.46","$0.00","$1,073.60","$1,643.69","$0.00","$1,012.60","$915.00","$932.08","$1,643.69","$1,676.56"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA UP TO 100 SQ CM, EACH ADDL 25 SQ CM","15276","$511.00","$390.40","$471.65","$471.65","$0.00","$408.80","$405.99","$306.60","$430.77","$0.00","$449.68","$0.00","$0.00","$424.13","$0.00","$390.40","$0.00","$0.00"
"Wayne Memorial Hospital","HC APPLICATION OF SPLINT SHOULDER TO HAND - LONG ARM","29105","$416.00","$117.84","$383.97","$383.97","$124.05","$332.80","$330.51","$249.60","$350.69","$0.00","$366.08","$124.05","$130.25","$345.28","$117.84","$317.82","$124.05","$126.53"
"Wayne Memorial Hospital","HC STRAPPING UNNA BOOT","29580","$648.00","$128.69","$598.10","$598.10","$135.47","$518.40","$496.43","$388.80","$546.26","$0.00","$570.24","$135.47","$0.00","$537.84","$128.69","$495.07","$135.47","$138.18"
"Wayne Memorial Hospital","HC APPLICATION MULTILAYER COMPRESSION SYSTEM BELOW KNEED INCLUDING ANKLE & FOOT","29581","$574.00","$128.69","$529.80","$529.80","$135.47","$459.20","$439.74","$344.40","$483.88","$0.00","$505.12","$135.47","$0.00","$476.42","$128.69","$438.54","$135.47","$138.18"
"Wayne Memorial Hospital","HC CATH UMBILICAL ARTERY FOR DX OR THERAPY NEWBORN","36660","$187.00","$142.87","$172.60","$172.60","$0.00","$149.60","$143.26","$112.20","$157.64","$0.00","$164.56","$0.00","$0.00","$155.21","$0.00","$142.87","$0.00","$0.00"
"Wayne Memorial Hospital","HC INCISION OF LINGUAL FRENUM","41010","$193.00","$144.75","$1,314.12","$178.14","$1,251.54","$154.40","$153.34","$115.80","$162.70","$0.00","$169.84","$1,251.54","$1,314.12","$160.19","$144.75","$147.45","$1,251.54","$1,276.57"
"Wayne Memorial Hospital","HC DELIVERY OF PLACENTA SEP PROCEDURE","59414","$1,980.00","$1,512.72","$1,827.54","$1,827.54","$0.00","$1,584.00","$1,648.35","$1,188.00","$1,669.14","$0.00","$1,742.40","$0.00","$0.00","$1,643.40","$0.00","$1,512.72","$0.00","$0.00"
"Wayne Memorial Hospital","HC UNSCHEDULED OR EMERGENCY DIALYSIS TREATMENT ESRD PT","G0257","$585.00","$438.75","$661.26","$539.96","$648.29","$468.00","$441.68","$351.00","$493.16","$0.00","$514.80","$648.29","$0.00","$485.55","$438.75","$446.94","$648.29","$661.26"
"Wayne Memorial Hospital","HC APPLY FOREARM SPLINT,DYNAMIC","29126","$475.00","$362.90","$438.43","$438.43","$0.00","$380.00","$377.39","$285.00","$400.43","$0.00","$418.00","$0.00","$0.00","$394.25","$0.00","$362.90","$0.00","$0.00"
"Wayne Memorial Hospital","HC EXC MALIG LESION S/N/H/F/G 1.1-2.0CM","11622","$1,356.00","$537.51","$1,251.59","$1,251.59","$565.80","$1,084.80","$1,077.34","$813.60","$1,143.11","$0.00","$1,193.28","$565.80","$594.09","$1,125.48","$537.51","$1,035.98","$565.80","$577.11"
"Wayne Memorial Hospital","HC EXC MALIG LESION S/N/H/F/G 3.1-4.0CM","11624","$1,575.00","$1,181.25","$1,453.73","$1,453.73","$1,274.93","$1,260.00","$1,251.34","$945.00","$1,327.73","$0.00","$1,386.00","$1,274.93","$1,338.67","$1,307.25","$1,181.25","$1,203.30","$1,274.93","$1,300.42"
"Wayne Memorial Hospital","HC DIALYSIS CIRCUIT INCLUDES INTRO NEEDLES/CATH, IMAGING RAD S&I","36901","$974.00","$730.50","$1,670.97","$899.00","$1,591.40","$779.20","$746.18","$584.40","$821.08","$0.00","$857.12","$1,603.24","$1,670.97","$808.42","$730.50","$744.14","$1,591.40","$1,623.22"
"Wayne Memorial Hospital","HC DIALYSIS CIRCUIT WITH TRANS ANGIO PERIPHERAL SEGMENT","36902","$12,179.00","$4,766.97","$11,241.22","$11,241.22","$5,017.86","$9,743.20","$9,330.33","$7,307.40","$10,266.90","$0.00","$10,717.52","$5,017.86","$0.00","$10,108.57","$4,766.97","$9,304.76","$5,017.86","$5,118.22"
"Wayne Memorial Hospital","HC DIALYSIS CIRCUIT WITH PLACEMENT OF STENT(S) PERIPHERAL SEGMENT","36903","$9,987.00","$7,630.07","$9,218.00","$9,218.00","$0.00","$7,989.60","$7,651.04","$5,992.20","$8,419.04","$0.00","$8,788.56","$0.00","$0.00","$8,289.21","$0.00","$7,630.07","$0.00","$0.00"
"Wayne Memorial Hospital","HC MECHANICAL THROMBECTOMY/INFUSION DIALYSIS CIRCUIT INCLUDES DIAG ANGIO","36904","$3,897.00","$2,922.75","$5,074.89","$3,596.93","$4,833.23","$3,117.60","$2,985.49","$2,338.20","$3,285.17","$0.00","$3,429.36","$4,833.23","$5,074.89","$3,234.51","$2,922.75","$2,977.31","$4,833.23","$4,929.90"
"Wayne Memorial Hospital","HC MECHANICAL THROMBECTOMY/INFUSION DIALYSIS CIRCUIT PERIPHERAL SEGMENT WITH PTA","36905","$11,326.00","$8,494.50","$10,453.90","$10,453.90","$9,371.04","$9,060.80","$8,676.85","$6,795.60","$9,547.82","$0.00","$9,966.88","$9,371.04","$0.00","$9,400.58","$8,494.50","$8,653.06","$9,371.04","$9,558.46"
"Wayne Memorial Hospital","HC MECHANICAL THROMBECTOMY/INFUSION DIALYSIS CIRCUIT PERIPHERAL SEGMENT WITH STENT(S)","36906","$13,153.00","$9,864.75","$16,450.77","$12,140.22","$15,667.40","$10,522.40","$10,076.51","$7,891.80","$11,087.98","$0.00","$11,574.64","$15,667.40","$16,450.77","$10,916.99","$9,864.75","$10,048.89","$15,667.40","$15,980.74"
"Wayne Memorial Hospital","HC SURG PREP /CREATE RECIP SITE BY EXC F/S/E/M/N/E/O/G/H/F/D 1ST 100SQCM OR 1% OF BODY AREA INFANT/CHILDREN","15004","$1,535.00","$446.56","$1,416.81","$1,416.81","$470.06","$1,228.00","$1,219.56","$921.00","$1,294.01","$0.00","$1,350.80","$470.06","$0.00","$1,274.05","$446.56","$1,172.74","$470.06","$479.46"
"Wayne Memorial Hospital","HC EXC BIOPSY BONE SUPERFICIAL","20240","$4,790.00","$2,231.38","$4,421.17","$4,421.17","$2,348.82","$3,832.00","$3,805.66","$2,874.00","$4,037.97","$0.00","$4,215.20","$2,348.82","$0.00","$3,975.70","$2,231.38","$3,659.56","$2,348.82","$2,395.80"
"Wayne Memorial Hospital","HC TANGENTIAL BX OF SKIN,  SINGLE LESION","11102","$458.00","$168.14","$422.73","$422.73","$176.99","$366.40","$350.87","$274.80","$386.09","$0.00","$403.04","$176.99","$0.00","$380.14","$168.14","$349.91","$176.99","$180.53"
"Wayne Memorial Hospital","HC TANGENTIAL BX OF SKIN EA SEPARATE/ADDL LESION","11103","$69.00","$52.72","$63.69","$63.69","$0.00","$55.20","$54.82","$41.40","$58.17","$0.00","$60.72","$0.00","$0.00","$57.27","$0.00","$52.72","$0.00","$0.00"
"Wayne Memorial Hospital","HC PUNCH BX OF SKIN,  SINGLE LESION","11104","$458.00","$168.14","$422.73","$422.73","$176.99","$366.40","$350.87","$274.80","$386.09","$0.00","$403.04","$176.99","$0.00","$380.14","$168.14","$349.91","$176.99","$180.53"
"Wayne Memorial Hospital","HC PUNCH BX OF SKIN,  EA SEPARATE/ADDL LESION","11105","$69.00","$52.72","$63.69","$63.69","$0.00","$55.20","$54.82","$41.40","$58.17","$0.00","$60.72","$0.00","$0.00","$57.27","$0.00","$52.72","$0.00","$0.00"
"Wayne Memorial Hospital","HC INCISIONAL BX OF SKIN W/ SIMPLE CLOSURE, SINGLE LESION","11106","$458.00","$307.45","$422.73","$422.73","$323.63","$366.40","$350.87","$274.80","$386.09","$0.00","$403.04","$323.63","$0.00","$380.14","$307.45","$349.91","$323.63","$330.11"
"Wayne Memorial Hospital","HC INCISIONAL BX OF SKIN W/ SIMPLE CLOSURE, EA SEPARATE/ADDL LESION","11107","$69.00","$52.72","$63.69","$63.69","$0.00","$55.20","$54.82","$41.40","$58.17","$0.00","$60.72","$0.00","$0.00","$57.27","$0.00","$52.72","$0.00","$0.00"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA 100 SQCM OR MORE, 1ST 100 SQCM","15277","$1,082.00","$811.50","$1,676.56","$998.69","$1,643.69","$865.60","$859.65","$649.20","$912.13","$0.00","$952.16","$1,643.69","$0.00","$898.06","$811.50","$826.65","$1,643.69","$1,676.56"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT F/S/E/M/N/E/O/G/H/F/D TOTAL AREA 100 SQCM OR MORE, 1EA ADDL 100 SQCM","15278","$1,082.00","$826.65","$998.69","$998.69","$0.00","$865.60","$859.65","$649.20","$912.13","$0.00","$952.16","$0.00","$0.00","$898.06","$0.00","$826.65","$0.00","$0.00"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT T/A/L TOTAL AREA 100 SQCM OR MORE, 1ST 100 SQCM","15273","$1,082.00","$811.50","$3,076.04","$998.69","$3,015.72","$865.60","$859.65","$649.20","$912.13","$0.00","$952.16","$3,015.72","$0.00","$898.06","$811.50","$826.65","$3,015.72","$3,076.04"
"Wayne Memorial Hospital","HC APPL SKIN GRAFT T/A/L TOTAL AREA 100 SQCM OR MORE, EA ADDL 100 SQCM","15274","$1,082.00","$826.65","$998.69","$998.69","$0.00","$865.60","$859.65","$649.20","$912.13","$0.00","$952.16","$0.00","$0.00","$898.06","$0.00","$826.65","$0.00","$0.00"
"Wayne Memorial Hospital","HC EXTRACORPOREAL SHOCK WAVE 1ST WOUND","0512T","$639.00","$307.45","$589.80","$589.80","$323.63","$511.20","$507.69","$383.40","$538.68","$0.00","$562.32","$323.63","$0.00","$530.37","$307.45","$488.20","$323.63","$330.11"
"Wayne Memorial Hospital","HC EXTRACORPOREAL SHOCK WAVE EACH ADDITIONAL WOUND","0513T","$149.00","$113.84","$137.53","$137.53","$0.00","$119.20","$118.38","$89.40","$125.61","$0.00","$131.12","$0.00","$0.00","$123.67","$0.00","$113.84","$0.00","$0.00"
"Wayne Memorial Hospital","HC INTERROGATION ONLY PACEMAKER","93288","$96.00","$33.85","$88.61","$88.61","$35.63","$76.80","$72.48","$57.60","$80.93","$0.00","$84.48","$35.63","$37.41","$79.68","$33.85","$73.34","$35.63","$36.34"
"Wayne Memorial Hospital","HC NEG PRESS WOUND TX USING DME 50 CM OR LESS","97605","$159.00","$119.25","$180.53","$146.76","$176.99","$127.20","$121.81","$95.40","$134.04","$0.00","$139.92","$176.99","$0.00","$131.97","$119.25","$121.48","$176.99","$180.53"
"Wayne Memorial Hospital","HC NEG PRESS WOUND TX, > 50 CM","97606","$239.00","$179.25","$330.11","$220.60","$323.63","$191.20","$189.89","$143.40","$201.48","$0.00","$210.32","$323.63","$0.00","$198.37","$179.25","$182.60","$323.63","$330.11"
"Wayne Memorial Hospital","HC MNT ASSESSMNT INITL INDV 15MIN","97802","$56.00","$31.89","$51.69","$51.69","$33.22","$44.80","$42.28","$33.60","$47.21","$0.00","$49.28","$33.22","$0.00","$46.48","$31.89","$42.78","$33.22","$33.88"
"Wayne Memorial Hospital","HC MNT REASSESSMNT INDV 15MIN","97803","$56.00","$26.90","$51.69","$51.69","$28.02","$44.80","$42.28","$33.60","$47.21","$0.00","$49.28","$28.02","$29.42","$46.48","$26.90","$42.78","$28.02","$28.58"
"Wayne Memorial Hospital","HC MNT GROUP EACH 30MIN","97804","$24.00","$14.95","$22.15","$22.15","$15.57","$19.20","$18.12","$14.40","$20.23","$0.00","$21.12","$15.57","$16.35","$19.92","$14.95","$18.34","$15.57","$15.88"
"Wayne Memorial Hospital","HC DIABETIC SELF MGMT INDIV 30MIN","G0108","$110.00","$52.07","$101.53","$101.53","$54.63","$88.00","$83.05","$66.00","$92.73","$0.00","$96.80","$54.63","$0.00","$91.30","$52.07","$84.04","$54.24","$55.32"
"Wayne Memorial Hospital","HC DIABETIC SELF MGMT GROUP 30MIN","G0109","$56.00","$14.36","$51.69","$51.69","$15.24","$44.80","$42.28","$33.60","$47.21","$0.00","$49.28","$15.24","$0.00","$46.48","$14.36","$42.78","$14.96","$15.26"
"Wayne Memorial Hospital","HC GLUCOSE BLD BY MONITOR DEVICE POC","82962","$15.00","$3.15","$14.03","$13.85","$3.28","$12.00","$14.03","$9.00","$12.65","$0.00","$13.20","$3.28","$0.00","$12.45","$3.15","$11.46","$3.28","$3.35"
"Wayne Memorial Hospital","HC 554-INTERP (VON WILLEBRAND)","80500","$103.00","$43.65","$96.35","$95.07","$45.95","$82.40","$96.35","$61.80","$86.83","$0.00","$90.64","$45.95","$48.25","$85.49","$43.65","$78.69","$45.95","$46.87"
"Wayne Memorial Hospital","HC OR TIME 0-30 MIN","","$4,212.00","$3,217.97","$3,887.68","$3,887.68","$0.00","$3,369.60","$3,226.81","$2,527.20","$3,550.72","$0.00","$3,706.56","$0.00","$0.00","$3,495.96","$0.00","$3,217.97","$0.00","$0.00"
"Wayne Memorial Hospital","HC OR TIME 31-60 MIN","","$6,893.00","$5,266.25","$6,362.24","$6,362.24","$0.00","$5,514.40","$5,280.73","$4,135.80","$5,810.80","$0.00","$6,065.84","$0.00","$0.00","$5,721.19","$0.00","$5,266.25","$0.00","$0.00"
"Wayne Memorial Hospital","HC OR TIME 61-90 MIN","","$10,059.00","$7,685.08","$9,284.46","$9,284.46","$0.00","$8,047.20","$7,706.20","$6,035.40","$8,479.74","$0.00","$8,851.92","$0.00","$0.00","$8,348.97","$0.00","$7,685.08","$0.00","$0.00"
"Wayne Memorial Hospital","HC OR TIME 91-120 MIN","","$13,231.00","$10,108.48","$12,212.21","$12,212.21","$0.00","$10,584.80","$10,136.27","$7,938.60","$11,153.73","$0.00","$11,643.28","$0.00","$0.00","$10,981.73","$0.00","$10,108.48","$0.00","$0.00"
"Wayne Memorial Hospital","HC OR TIME 121-150 MIN","","$16,131.00","$12,324.08","$14,888.91","$14,888.91","$0.00","$12,904.80","$12,357.96","$9,678.60","$13,598.43","$0.00","$14,195.28","$0.00","$0.00","$13,388.73","$0.00","$12,324.08","$0.00","$0.00"
"Wayne Memorial Hospital","HC OR TIME 151-180 MIN","","$19,091.00","$14,585.52","$17,620.99","$17,620.99","$0.00","$15,272.80","$14,625.62","$11,454.60","$16,093.71","$0.00","$16,800.08","$0.00","$0.00","$15,845.53","$0.00","$14,585.52","$0.00","$0.00"
"Wayne Memorial Hospital","HC OR TIME 181-210 MIN","","$22,110.00","$16,892.04","$20,407.53","$20,407.53","$0.00","$17,688.00","$16,938.47","$13,266.00","$18,638.73","$0.00","$19,456.80","$0.00","$0.00","$18,351.30","$0.00","$16,892.04","$0.00","$0.00"
